X,Y,area real,Soccer,Basketball,Tennis,Ruins,ArtInstall,NGO,Government,Diplomatic,Coworking,Company,ArtGallery,Restaurant,Hotel,Cafe,Worship,Museum,Theatre,Hospital,University,School,clusterID
3951405,4013610,3441,1,0,0,2,0,1,0,1,0,0,0,2,0,1,9,0,0,0,1,0,8
3951390,4013676,3528,1,0,0,2,0,0,0,1,0,0,0,3,0,1,6,0,0,0,1,0,8
3951403,4013675,3780,1,0,0,2,0,0,0,1,0,0,0,2,0,1,6,0,0,0,1,0,8
3951424,4013691,2900,1,0,0,2,0,0,0,1,0,0,0,2,0,1,6,0,0,0,1,0,8
3951456,4013684,3828,1,0,0,2,0,1,0,1,0,0,0,2,0,1,8,0,0,0,1,0,8
3951446,4013705,3828,1,0,0,2,0,1,0,1,0,0,0,2,0,1,7,0,0,0,1,0,8
3951225,4013677,3741,1,0,0,2,0,0,0,1,0,0,0,4,0,2,6,0,0,0,1,0,8
3951183,4013702,3306,1,0,0,2,0,0,0,1,0,0,0,4,0,2,6,0,0,0,0,0,8
3951375,4013747,3500,1,0,0,2,0,0,0,1,0,0,0,3,0,2,4,0,0,0,1,0,8
3951469,4013743,3312,1,0,0,2,0,1,0,1,0,0,0,1,0,1,4,0,0,0,1,0,8
3951289,4013735,3813,1,0,0,2,0,0,0,1,0,0,0,4,0,2,5,0,0,0,1,0,8
3951304,4013731,4402,1,0,0,2,0,0,0,1,0,0,0,4,0,2,5,0,0,0,1,0,8
3951476,4013767,3146,0,0,0,2,0,0,0,1,0,0,0,1,0,1,4,0,0,0,1,0,8
3951509,4013816,3146,0,0,0,2,0,0,0,0,0,0,0,1,0,1,4,0,0,0,1,0,8
3951549,4013812,2926,0,0,0,2,0,1,0,0,0,0,0,1,0,1,4,0,0,0,1,0,8
3951384,4013773,2862,1,0,0,2,0,0,0,1,0,0,0,2,0,2,4,0,0,0,1,0,8
3951251,4013797,3500,0,0,0,2,0,0,0,1,0,0,0,4,0,2,4,0,0,0,0,0,8
3951517,4013865,2919,0,0,0,2,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,8
3951525,4013893,2576,0,0,0,2,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,8
3951557,4013881,2040,0,0,0,2,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,8
3951557,4013940,3174,0,0,0,2,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,8
3951195,4013903,4050,0,0,0,2,0,0,0,1,0,0,0,3,0,2,4,0,0,0,0,0,8
3951273,4013950,4640,0,0,0,2,0,0,0,1,0,0,0,3,0,3,3,0,0,0,0,0,8
3951157,4013986,3729,0,0,0,2,0,0,0,1,0,0,0,3,0,3,4,0,0,0,0,0,8
3951120,4013960,3813,0,0,0,2,0,0,0,1,0,0,0,3,0,2,3,0,0,0,0,0,8
3951274,4013981,4340,0,0,0,2,0,0,0,1,0,0,0,3,0,3,2,0,0,0,0,0,8
3951211,4014173,5075,0,0,1,2,0,0,0,0,0,0,0,3,0,3,2,0,0,0,1,0,8
3949150,4014652,20370,0,0,1,0,2,3,1,0,0,0,0,24,16,8,6,0,0,0,1,0,0
3948973,4014713,17472,0,1,1,2,2,3,1,0,0,0,0,14,13,5,4,0,0,0,1,0,8
3949087,4014786,23814,0,0,1,2,2,3,1,1,0,0,0,25,13,6,4,0,0,0,1,0,8
3949295,4014771,33500,0,0,1,0,2,3,1,1,0,1,0,45,21,10,5,0,0,0,1,0,2
3948528,4014882,5208,2,2,2,2,0,1,0,0,0,0,0,5,1,0,1,0,0,0,0,0,1
3949168,4014890,24528,1,0,0,2,2,3,1,1,0,0,0,32,17,8,5,0,0,0,0,0,8
3949195,4014927,26796,1,0,0,2,2,3,1,1,0,0,0,35,17,8,5,0,0,0,0,0,8
3949203,4014876,25652,1,0,1,2,2,3,1,1,0,0,0,37,17,8,5,0,0,0,1,0,8
3949434,4014861,23048,1,0,1,0,1,2,1,2,0,1,0,59,28,16,6,0,0,0,1,0,2
3949010,4015000,21420,2,0,2,2,1,3,1,1,0,0,0,18,14,6,4,0,0,0,0,0,8
3949013,4014936,21648,1,0,2,2,2,3,1,1,0,0,0,20,12,6,5,0,0,0,0,0,8
3948990,4015141,16669,3,0,2,2,0,2,1,1,0,0,0,12,12,5,4,0,0,0,0,0,8
3948964,4015141,14616,3,0,2,2,0,2,0,1,0,0,0,10,12,4,4,0,0,0,0,0,8
3948878,4015078,15438,1,1,2,2,0,1,0,1,0,0,0,7,11,1,3,0,0,0,0,0,8
3948795,4015116,11800,1,2,2,2,0,1,0,1,0,0,0,4,9,1,3,0,0,0,0,0,1
3948959,4015346,10578,3,0,2,2,0,1,0,1,0,0,0,5,6,1,3,0,0,0,0,0,8
3950416,4012653,7264,1,0,1,0,0,0,1,1,0,2,0,2,1,1,5,0,0,0,0,0,5
3952081,4012591,5496,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,6
3951929,4012571,4928,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,6
3951865,4012580,5082,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,6
3951729,4012576,4977,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,6
3952141,4012650,6150,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,6
3952132,4012699,4853,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,6
3952043,4012666,5880,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,6
3952092,4012724,5880,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,6
3951996,4012643,4840,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,6
3952035,4012611,4853,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,6
3952085,4012609,5359,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,6
3951991,4012600,4830,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,6
3951651,4012623,4809,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,6
3951613,4012683,5405,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,6
3951919,4012714,5904,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,6
3951896,4012656,5160,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,6
3951794,4012628,4422,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,6
3951821,4012644,4824,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,6
3951789,4012698,5300,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,6
3952018,4012821,5880,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,6
3951958,4012797,6474,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,6
3951865,4012781,6240,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6
3951574,4012745,6050,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,6
3951593,4012727,6032,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,6
3951586,4012716,5500,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,6
3951914,4012739,5650,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,6
3951746,4012720,5664,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6
3951512,4012816,6580,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,6
3951829,4012925,6188,0,0,0,0,0,1,0,0,0,0,0,3,0,0,6,0,0,0,1,0,8
3951666,4012902,5768,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,6
3951976,4012866,5512,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,6
3951992,4012866,5175,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,6
3951902,4012874,5798,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,6
3951723,4012860,5900,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,6
3951484,4012997,6692,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,6
3951867,4013020,5125,0,0,0,0,0,1,0,0,0,0,0,2,0,0,7,0,0,0,1,0,8
3951978,4012970,5428,0,0,0,0,0,1,0,0,0,0,0,3,0,0,7,0,0,0,0,0,8
3951941,4012993,4818,0,0,0,0,0,1,0,0,0,0,0,2,0,0,7,0,0,0,0,0,8
3951956,4012995,4884,0,0,0,0,0,1,0,0,0,0,0,2,0,0,7,0,0,0,0,0,8
3951490,4013013,6900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,8
3951437,4013053,6025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,6
3951999,4013128,2626,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,1,0,8
3951995,4013117,3186,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,1,0,8
3951805,4013077,5280,1,0,0,0,0,1,0,0,0,0,0,2,0,0,7,0,0,0,1,0,8
3951822,4013074,4950,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,1,0,8
3951746,4013064,5475,1,0,0,0,0,1,0,0,0,0,0,2,0,0,7,0,0,0,1,0,8
3951859,4013082,4500,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,1,0,8
3951867,4013053,4809,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,1,0,8
3951866,4013039,5221,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,1,0,8
3951663,4013023,5589,1,0,0,0,0,1,0,0,0,0,0,2,0,0,6,0,0,0,1,0,8
3951687,4013076,5616,1,0,0,0,0,1,0,0,0,0,0,2,0,0,7,0,0,0,1,0,8
3951718,4013332,4092,1,0,0,0,0,1,0,0,0,0,0,2,0,0,10,0,0,0,1,0,8
3951991,4013381,7840,0,0,0,0,0,1,0,0,0,0,0,2,0,1,8,0,0,0,1,0,8
3951987,4013370,7392,0,0,0,0,0,1,0,0,0,0,0,2,0,1,8,0,0,0,1,0,8
3951903,4013336,4896,0,0,0,0,0,1,0,0,0,0,0,2,0,1,7,0,0,0,1,0,8
3951896,4013337,4747,0,0,0,0,0,1,0,0,0,0,0,2,0,1,7,0,0,0,1,0,8
3951812,4013454,7755,1,0,0,0,0,1,0,0,0,0,0,2,0,1,9,0,0,0,1,0,8
3952009,4013399,7125,0,0,0,0,0,1,0,0,0,0,0,3,0,1,8,0,0,0,1,0,8
3951810,4013338,3904,1,0,0,0,0,1,0,0,0,0,0,2,0,0,8,0,0,0,1,0,8
3952577,4013920,9576,0,0,0,0,0,0,1,0,0,1,0,26,3,13,10,2,0,0,2,0,2
3952598,4013988,12644,0,0,0,0,1,0,1,1,0,0,0,25,4,10,10,2,0,0,2,0,2
3952609,4013990,1605,0,0,0,0,1,0,1,1,0,0,0,26,4,10,10,2,0,0,2,0,2
3952607,4013949,2706,0,0,0,0,1,0,1,1,0,1,0,25,3,12,10,2,0,0,2,0,2
3954823,4014608,16038,0,0,0,0,3,0,0,0,0,1,0,32,2,9,4,0,0,2,0,0,5
3954800,4014595,13959,0,0,0,0,3,0,0,0,0,1,1,30,1,9,4,0,0,2,1,0,5
3954937,4014618,12408,0,0,0,0,2,0,0,0,0,0,0,25,2,9,3,0,0,2,0,0,0
3954762,4014699,15900,0,0,0,0,3,0,0,0,0,1,1,34,1,9,5,0,0,1,1,0,5
3954757,4014689,14522,0,0,0,0,3,0,0,0,0,1,1,34,1,9,5,0,0,1,1,0,5
3954509,4014696,20453,0,0,0,0,2,0,1,0,0,1,1,40,1,7,5,0,0,1,1,0,5
3954987,4014687,11926,0,0,0,0,2,0,0,0,0,0,0,29,2,10,3,0,0,1,0,0,0
3954962,4014692,17670,0,0,0,0,2,0,0,0,0,0,0,31,2,9,4,0,0,2,0,0,0
3954798,4014671,14805,0,0,0,0,3,0,0,0,0,1,1,35,2,9,5,0,0,2,0,0,5
3954802,4014688,18190,0,0,0,0,3,0,0,0,0,1,1,35,2,9,5,0,0,2,0,0,5
3954816,4014682,14070,0,0,0,0,3,0,0,0,0,1,1,34,2,9,5,0,0,2,0,0,5
3954619,4014774,16724,0,0,0,0,3,0,0,0,0,1,1,38,1,10,5,0,0,1,1,0,5
3954595,4014763,17400,0,0,0,0,2,0,1,0,0,1,1,41,1,10,5,0,0,1,1,0,5
3954594,4014774,16472,0,0,0,0,2,0,1,0,0,1,1,41,1,10,5,0,0,1,1,0,5
3954530,4014782,13923,0,0,0,0,2,0,1,0,0,1,1,42,1,9,6,0,0,1,1,0,5
3954512,4014739,17228,0,0,0,0,2,0,1,0,0,1,1,43,1,7,6,0,0,1,1,0,5
3954970,4014731,16032,0,0,0,0,2,0,0,0,0,0,0,34,2,10,4,0,0,1,0,0,0
3954960,4014736,12400,0,0,0,0,2,0,0,0,0,0,0,36,2,10,4,0,0,2,0,0,0
3954936,4014766,15251,0,0,0,0,2,0,0,0,0,0,0,35,2,9,4,0,0,2,0,0,0
3954979,4014768,18200,0,0,0,0,2,0,1,0,0,0,0,36,2,10,4,0,0,1,0,0,0
3954994,4014763,15680,0,0,0,0,2,0,1,0,0,0,0,34,2,10,4,0,0,1,0,0,0
3954924,4014784,13700,0,0,0,0,2,0,0,0,0,0,0,35,2,9,4,0,0,2,0,0,0
3954839,4014749,18165,0,0,0,0,3,0,0,0,0,0,1,34,2,9,5,0,0,2,0,0,0
3954856,4014744,18020,0,0,0,0,3,0,0,0,0,0,1,35,2,9,5,0,0,2,0,0,0
3954815,4014736,20592,0,0,0,0,3,0,0,0,0,0,1,33,2,9,5,0,0,2,0,0,0
3954991,4014784,15400,0,0,0,0,2,0,1,0,0,0,0,36,2,10,4,0,0,1,0,0,0
3954962,4014774,13837,0,0,0,0,2,0,1,0,0,0,0,36,2,10,4,0,0,1,0,0,0
3954940,4014782,25000,0,0,0,0,2,0,0,0,0,0,0,35,2,9,4,0,0,2,0,0,0
3954361,4014803,12312,0,0,0,0,1,0,1,0,0,1,2,39,0,8,5,0,0,1,1,0,5
3954400,4014804,14630,0,0,0,0,2,0,1,0,0,1,2,39,0,8,6,0,0,1,1,0,5
3954626,4014854,11021,0,0,0,0,3,0,0,0,0,0,1,35,1,10,4,0,0,1,1,0,0
3954633,4014845,13696,0,0,0,0,3,0,0,0,0,0,1,35,1,10,4,0,0,1,1,0,0
3954614,4014846,13910,0,0,0,0,3,0,0,0,0,0,1,35,1,10,4,0,0,1,1,0,0
3954620,4014836,14445,0,0,0,0,3,0,0,0,0,0,1,35,1,10,4,0,0,1,1,0,0
3954662,4014806,20009,0,0,0,0,3,0,0,0,0,0,1,36,1,10,4,0,0,1,1,0,0
3954877,4014851,17544,0,0,0,0,3,0,0,0,0,0,0,34,2,9,4,0,0,2,0,0,0
3954955,4014824,16320,0,0,0,0,2,0,1,0,0,0,0,36,2,10,4,0,0,1,0,0,0
3954898,4014871,20301,0,0,0,0,2,0,1,0,0,0,0,34,2,9,4,0,0,1,0,0,0
3954948,4014870,23735,0,0,0,0,2,0,1,0,0,0,0,36,2,9,4,0,0,1,0,0,0
3955006,4014846,15092,0,0,0,0,2,0,1,0,0,0,0,36,2,9,4,0,0,1,0,0,0
3954977,4014811,15759,0,0,0,0,2,0,1,0,0,0,0,37,2,10,4,0,0,1,0,0,0
3954991,4014800,19400,0,0,0,0,2,0,1,0,0,0,0,36,2,10,4,0,0,1,0,0,0
3955007,4014805,16464,0,0,0,0,2,0,1,0,0,0,0,36,2,9,4,0,0,1,0,0,0
3955013,4014821,22050,0,0,0,0,2,0,1,0,0,0,0,36,2,9,4,0,0,1,0,0,0
3955024,4014833,22560,0,0,0,0,2,0,1,0,0,0,0,34,2,9,4,0,0,1,0,0,0
3955036,4014852,19584,0,0,0,0,2,0,1,0,0,0,0,35,2,9,5,0,0,1,0,0,0
3955046,4014848,23218,0,0,0,0,2,0,1,0,0,0,0,34,2,9,5,0,0,1,0,0,0
3954481,4014878,12535,0,0,0,0,2,0,0,0,0,0,1,40,0,9,5,0,0,1,1,0,0
3954823,4014897,12444,0,0,0,0,3,0,0,0,0,0,1,33,2,9,3,0,0,1,0,0,0
3955044,4014959,20111,0,0,0,0,2,0,1,0,0,0,0,34,2,9,3,0,0,1,0,0,0
3955097,4014928,16480,0,0,0,0,2,0,1,0,0,0,0,31,2,8,4,0,1,1,0,0,0
3955044,4014938,21749,0,0,0,0,2,0,1,0,0,0,0,34,2,9,4,0,0,1,0,0,0
3955017,4014931,20805,0,0,0,0,2,0,1,0,0,0,0,35,2,9,4,0,0,1,0,0,0
3954996,4014919,16562,0,0,0,0,2,0,1,0,0,0,0,35,2,9,4,0,0,1,0,0,0
3954985,4014901,16900,0,0,0,0,2,0,1,0,0,0,0,35,2,9,4,0,0,1,0,0,0
3954984,4014928,16170,0,0,0,0,2,0,1,0,0,0,0,34,2,9,4,0,0,1,0,0,0
3954971,4014937,22932,0,0,0,0,2,0,1,0,0,0,0,35,2,9,3,0,0,1,0,0,0
3954959,4014946,19206,0,0,0,0,2,0,1,0,0,0,0,35,2,9,3,0,0,1,0,0,0
3954995,4014932,20661,0,0,0,0,2,0,1,0,0,0,0,34,2,9,3,0,0,1,0,0,0
3954881,4014879,24720,0,0,0,0,3,0,1,0,0,0,0,34,2,9,4,0,0,2,0,0,0
3954911,4014941,23136,0,0,0,0,2,0,1,0,0,0,0,34,2,8,3,0,0,0,0,0,0
3954897,4014948,23128,0,0,0,0,2,0,1,0,0,0,0,34,2,8,3,0,0,0,0,0,0
3954943,4014920,21560,0,0,0,0,2,0,1,0,0,0,0,35,2,8,3,0,0,1,0,0,0
3954612,4015031,13254,0,0,0,0,3,0,0,0,0,0,1,33,1,7,2,0,0,1,0,0,0
3954857,4014966,11400,0,0,0,0,3,0,1,0,0,0,1,33,2,8,3,0,0,0,0,0,0
3954969,4014989,19760,0,0,0,0,2,0,1,0,0,0,0,35,2,9,2,0,0,0,0,0,0
3954976,4014965,22800,0,0,0,0,2,0,1,0,0,0,0,34,2,9,2,0,0,1,0,0,0
3954611,4015041,13206,0,0,0,0,3,0,0,0,0,0,1,33,0,7,2,0,0,1,0,0,0
3954831,4015126,9768,0,0,0,0,2,0,1,0,0,0,0,31,1,7,2,0,0,0,0,0,0
3954819,4015126,11176,0,0,0,0,2,0,1,0,0,0,0,31,1,7,2,0,0,0,0,0,0
3954823,4015102,13195,0,0,0,0,2,0,1,0,0,0,0,32,2,8,2,0,0,0,0,0,0
3954800,4015107,11284,0,0,0,0,3,0,1,0,0,0,1,32,1,7,2,0,0,0,0,0,0
3954858,4015184,10790,0,0,2,0,2,0,1,0,0,0,0,31,1,6,1,0,0,0,0,0,0
3954825,4015166,11398,0,0,0,0,2,0,1,0,0,0,0,31,0,6,1,0,0,0,0,0,0
3954893,4015334,8382,0,0,3,0,2,0,1,0,0,0,0,26,1,5,1,0,0,0,0,0,0
3954834,4015383,7006,0,0,3,0,1,0,0,0,0,0,0,25,1,5,1,0,0,0,0,0,6
3954763,4015342,9570,0,0,0,0,1,0,0,0,0,0,0,28,1,5,1,0,0,0,0,0,6
3954641,4015330,8208,0,0,0,0,1,0,0,0,0,0,0,29,0,5,1,0,0,0,0,0,6
3954704,4015352,7420,0,0,0,0,1,0,0,0,0,0,0,28,1,5,1,0,0,0,0,0,6
3954755,4015334,9315,0,0,0,0,1,0,0,0,0,0,0,28,1,5,1,0,0,0,0,0,6
3954658,4015372,6901,0,0,0,0,1,0,0,0,0,0,0,27,0,5,1,0,0,0,0,0,6
3954759,4015480,5720,0,0,0,0,0,0,0,0,0,0,0,15,1,2,1,0,0,0,0,0,6
3954897,4015474,5364,0,0,3,0,0,0,1,0,0,0,0,13,1,2,1,0,0,0,0,0,6
3953072,4012748,7261,0,0,2,0,0,2,1,1,0,1,1,4,1,0,3,1,0,0,5,0,7
3953033,4012743,8320,0,0,3,0,0,2,1,1,0,1,1,4,1,0,4,1,0,0,5,0,7
3953082,4012769,6696,0,0,2,0,0,2,1,1,0,1,1,4,1,0,4,1,0,0,5,0,7
3953072,4012765,6858,0,0,2,0,0,2,1,1,0,1,1,4,1,0,4,1,0,0,5,0,7
3953012,4012761,8476,0,0,3,0,0,2,1,1,0,1,1,4,1,0,4,1,0,0,5,0,7
3953048,4012762,6696,0,0,2,0,0,2,1,1,0,1,1,4,1,0,4,1,0,0,5,0,7
3953060,4012762,8262,0,0,2,0,0,2,1,1,0,1,1,4,1,0,4,1,0,0,5,0,7
3953081,4012792,9856,0,0,2,0,0,2,1,1,0,1,1,4,1,0,4,1,0,0,5,0,7
3953070,4012797,6985,0,0,2,0,0,2,1,1,0,1,1,4,1,0,4,1,0,0,5,0,7
3953071,4012781,6985,0,0,2,0,0,2,1,1,0,1,1,4,1,0,4,1,0,0,5,0,7
3953004,4012785,10808,0,0,3,0,0,2,1,1,0,1,1,6,1,0,4,1,0,0,5,0,7
3952988,4012783,9688,0,0,3,0,0,2,1,1,0,1,1,6,1,0,4,1,0,0,5,0,7
3952974,4012781,9120,0,0,3,0,0,2,1,1,0,1,1,6,1,0,4,1,0,0,5,0,7
3953024,4012856,9976,0,0,2,0,0,2,1,1,0,1,1,6,2,0,4,1,0,0,5,0,7
3953073,4012820,10472,0,0,2,0,0,2,1,1,0,1,1,4,1,0,4,1,0,0,5,0,7
3952988,4012810,9348,0,0,2,0,0,2,1,1,0,1,1,6,1,0,4,1,0,0,5,0,7
3953000,4012832,10788,0,0,2,0,0,2,1,1,0,1,1,6,2,0,4,1,0,0,5,0,7
3953072,4012833,10944,0,0,2,0,0,2,1,1,0,1,1,5,1,0,4,1,0,0,5,0,7
3948751,4013890,5848,0,0,1,0,0,0,0,0,0,0,1,5,10,7,1,0,0,0,0,0,6
3949483,4014923,24992,1,0,1,0,1,2,1,2,0,1,0,65,28,17,6,0,0,0,0,0,2
3949477,4014910,25725,1,0,1,0,1,2,1,2,0,1,0,64,28,17,6,0,0,0,1,0,2
3949503,4014886,24640,1,0,1,0,1,2,1,1,0,1,0,65,26,18,6,0,0,0,1,0,2
3949496,4014908,21750,1,0,1,0,1,2,1,1,0,1,0,65,27,17,6,0,0,0,1,0,2
3949009,4015462,7955,2,0,1,2,0,1,0,1,0,0,0,2,5,1,2,0,0,0,0,0,8
3949015,4015441,7800,2,0,1,2,0,1,0,1,0,0,0,4,5,1,2,0,0,0,0,0,8
3949044,4015401,9870,2,0,1,2,0,1,0,1,0,0,0,4,6,2,3,0,0,0,0,0,8
3949062,4015440,8487,2,0,1,2,0,1,0,1,0,0,0,3,6,2,3,0,0,0,0,0,8
3949040,4015419,8405,2,0,1,2,0,1,0,1,0,0,0,3,6,2,3,0,0,0,0,0,8
3949196,4015493,8897,2,0,0,0,0,1,0,1,0,0,0,6,6,2,1,0,0,0,0,0,6
3949028,4015396,9061,2,0,1,2,0,1,0,1,0,0,0,3,6,2,3,0,0,0,0,0,8
3948956,4015437,7308,3,0,1,2,0,1,0,1,0,0,0,3,5,1,2,0,0,0,0,0,8
3948957,4015427,7884,3,0,1,2,0,1,0,1,0,0,0,3,5,1,2,0,0,0,0,0,8
3950906,4014388,6902,0,0,0,0,0,1,2,1,2,0,1,4,2,4,6,1,0,0,2,0,7
3950850,4014385,8288,0,0,0,0,0,1,3,1,2,0,1,4,3,3,6,1,0,0,1,0,7
3951059,4014906,8228,0,0,0,0,1,1,2,2,2,1,3,4,3,0,5,1,0,3,1,0,7
3951043,4015010,8775,0,0,0,0,1,1,3,2,2,1,3,5,5,2,4,1,0,3,3,0,7
3954090,4014131,9720,0,0,1,0,0,0,4,1,0,1,1,32,1,11,8,0,0,0,1,0,2
3954923,4014363,4758,0,0,0,0,0,0,1,0,0,1,0,6,1,4,4,0,0,2,0,0,5
3954815,4014420,5985,0,0,0,0,0,0,2,0,0,1,0,9,1,4,4,0,0,2,0,0,5
3954868,4014370,4920,0,0,0,0,0,0,2,0,0,1,0,8,1,3,4,0,0,2,0,0,5
3954899,4014387,7392,0,0,0,0,0,0,1,0,0,1,0,8,1,4,4,0,0,2,0,0,5
3954871,4014378,6480,0,0,0,0,0,0,2,0,0,1,0,8,1,3,4,0,0,2,0,0,5
3954898,4014375,6724,0,0,0,0,0,0,1,0,0,1,0,8,1,4,4,0,0,2,0,0,5
3954564,4014440,12750,0,0,0,0,1,0,2,0,0,1,1,18,2,4,6,0,0,1,1,0,5
3954763,4014473,8905,0,0,0,0,1,0,2,0,0,1,0,14,1,5,4,0,0,1,1,0,5
3954822,4014447,7525,0,0,0,0,0,0,2,0,0,1,0,7,1,4,4,0,0,2,0,0,5
3950576,4015380,8591,0,0,1,0,1,0,1,0,0,1,1,9,6,5,1,1,1,3,2,0,7
3950673,4015340,10585,0,0,1,0,1,0,1,1,0,1,2,7,7,7,1,1,1,4,2,0,7
3950529,4015473,6720,0,0,2,0,1,0,1,0,0,0,0,8,6,5,1,0,1,3,2,0,7
3953740,4013825,10878,0,0,1,0,1,0,0,1,0,1,1,22,1,10,5,0,0,1,0,0,5
3953655,4013902,7881,0,0,1,0,1,0,0,1,0,1,1,24,1,8,6,0,0,0,0,0,5
3953722,4013901,7918,0,0,1,0,1,0,1,1,0,1,1,22,1,10,6,0,0,0,0,0,5
3953473,4013964,8307,0,0,1,0,2,0,0,3,0,1,1,18,1,3,8,0,0,0,0,0,5
3953402,4013959,10296,0,0,1,0,2,0,0,2,0,1,1,20,2,1,8,0,0,0,0,0,5
3953516,4013970,17750,0,0,1,0,2,0,0,3,0,1,1,19,1,4,6,1,0,0,0,0,2
3953268,4013926,10032,0,0,0,0,2,0,0,2,0,1,1,25,3,4,8,0,0,0,0,0,5
3953876,4014033,9480,0,0,1,0,0,0,3,1,0,1,0,29,0,11,4,1,0,0,0,0,2
3953421,4014091,6426,0,0,0,0,2,0,0,4,0,1,1,16,1,3,7,1,0,0,0,0,5
3953438,4014136,9052,0,0,0,0,3,0,0,4,0,1,1,16,1,3,3,1,0,0,0,0,5
3953537,4014101,16500,0,0,1,0,2,0,2,4,0,1,1,17,0,4,4,1,0,0,0,0,5
3953422,4014108,7564,0,0,0,0,2,0,0,4,0,1,1,16,1,3,6,1,0,0,0,0,5
3953889,4014133,8968,0,0,1,0,0,0,3,1,0,1,1,27,0,8,6,1,0,0,0,0,2
3953302,4014204,8901,0,0,0,0,3,0,0,4,0,0,1,16,1,2,7,1,0,0,1,0,3
3953962,4014197,11259,0,0,1,0,0,0,4,1,0,0,1,29,0,9,6,1,0,0,1,0,0
3953961,4014281,11543,0,0,1,0,2,1,4,1,0,0,2,33,0,11,7,1,0,1,1,0,0
3953400,4014241,10296,0,0,0,0,4,0,0,4,0,1,2,29,1,5,2,1,0,0,0,0,4
3953164,4014243,14190,0,0,0,0,4,2,0,4,0,0,1,30,3,8,7,1,1,0,1,0,4
3953246,4014232,13900,0,0,0,0,4,2,0,4,0,0,1,28,2,7,8,2,0,0,1,0,4
3953196,4014277,13200,0,0,0,0,4,2,0,4,0,0,2,30,2,8,8,2,1,0,1,0,4
3955331,4014390,5481,0,0,0,0,0,0,1,0,0,1,0,5,2,2,3,0,0,1,0,0,5
3955317,4014396,4396,0,0,0,0,0,0,1,0,0,1,0,5,2,2,3,0,0,1,0,0,5
3955365,4014446,5511,0,0,0,0,0,0,1,0,0,1,0,7,2,3,3,0,1,1,0,0,5
